GEOID10,pop,sldl_2000,sldl_2013,sldu_2000,cd_2003,sldl_2010,sldu_2013,sldu_2010
100030133002010,106,021,021,009,0,021,009,009
100030133002011,26,021,021,009,0,021,009,009
100030133002012,57,021,021,009,0,021,009,009
100030133002013,32,021,021,009,0,021,009,009
100030133002014,38,021,021,009,0,021,009,009
100030133002015,0,021,021,009,0,019,009,009
100030133002016,0,021,021,009,0,019,009,009
100030133002017,0,021,021,009,0,021,009,009
100030133002018,0,021,021,009,0,021,009,009
100030134001000,324,019,019,008,0,019,007,008
100030134001001,60,019,019,008,0,019,007,008
100030134001002,7,020,019,008,0,020,007,008
100030134001003,37,019,019,008,0,012,007,008
100030134001004,75,019,019,008,0,019,007,008
100030134001005,48,019,019,008,0,012,007,008
100030134001006,70,019,019,008,0,012,007,008
100030134001007,62,019,019,008,0,012,007,008
100030134001008,44,019,019,008,0,012,007,008
100030134001009,31,019,019,008,0,012,007,008
100030134001010,104,012,019,007,0,012,007,007
100030134001011,29,012,019,007,0,012,007,007
100030134001012,7,012,019,007,0,012,007,007
100030134001013,8,019,019,008,0,012,007,008
100030134001014,18,012,019,007,0,012,007,007
100030134001015,0,012,019,007,0,012,007,007
100030134002000,486,019,019,008,0,019,007,008
100030134002001,66,019,019,008,0,019,007,008
100030134002002,43,019,019,008,0,019,007,008
100030134002003,59,019,019,008,0,019,007,008
100030134002004,89,019,019,008,0,019,007,008
100030134002005,69,019,019,008,0,019,007,008
100030134002006,3,019,019,008,0,019,007,008
100030134002007,56,019,019,008,0,019,007,008
100030134002008,3,020,021,008,0,020,007,008
100030134002009,99,020,021,008,0,020,007,008
100030134002010,30,019,019,008,0,019,007,008
100030134003000,102,020,021,008,0,020,007,008
100030134003001,44,020,021,008,0,020,007,008
100030134003002,58,020,021,008,0,020,007,008
100030134003003,98,020,021,008,0,020,007,008
100030134003004,95,020,021,008,0,020,007,008
100030134003005,281,020,021,008,0,020,007,008
100030135011000,0,012,012,006,0,012,008,006
100030135011001,8,012,012,006,0,012,008,006
100030135011002,82,012,012,006,0,012,008,006
100030135011003,29,012,012,006,0,012,008,006
100030135011004,142,012,012,006,0,012,008,006
100030135011005,118,012,012,006,0,012,008,006
100030135011006,45,012,012,006,0,012,004,004
100030135011007,23,012,012,006,0,012,008,006
100030135011008,128,012,012,006,0,012,004,004
100030135011009,12,012,012,006,0,012,004,004
100030135011010,67,012,012,006,0,012,004,004
100030135011011,0,012,012,006,0,012,004,004
100030135011012,42,012,012,006,0,012,004,004
100030135011013,80,012,012,006,0,012,004,004
100030135011014,61,012,012,006,0,012,004,004
100030135011015,120,012,012,006,0,012,008,006
100030135011016,76,012,012,006,0,012,008,006
100030135011017,172,012,012,006,0,012,008,006
100030135011018,38,012,012,006,0,012,008,006
100030135011019,85,012,012,006,0,012,004,004
100030135012000,0,012,004,007,0,012,007,007
100030135012001,176,012,004,007,0,012,007,007
100030135012002,36,012,004,007,0,012,007,007
100030135012003,44,012,004,007,0,012,007,007
100030135012004,41,012,004,007,0,012,007,007
100030135012005,45,012,004,007,0,012,007,007
100030135012006,44,012,004,007,0,012,007,007
100030135012007,26,012,004,007,0,012,007,007
100030135012008,24,012,004,007,0,012,007,007
100030135012009,0,012,004,007,0,012,007,007
100030135012010,11,012,019,007,0,012,007,007
100030135012011,53,012,004,007,0,012,007,007
100030135012012,52,012,019,007,0,012,007,007
100030135012013,16,012,019,007,0,012,007,007
100030135012014,49,012,019,007,0,012,007,007
100030135012015,13,012,019,007,0,012,007,007
100030135012016,64,012,004,007,0,012,007,007
100030135012017,185,012,019,007,0,012,007,007
100030135012018,28,012,019,007,0,012,007,007
100030135012019,39,012,019,007,0,012,007,007
100030135012020,16,012,019,007,0,012,007,007
100030135012021,36,012,019,007,0,012,007,007
100030135012022,19,012,019,007,0,012,007,007
100030135012023,15,012,019,007,0,012,007,007
100030135012024,0,012,019,007,0,012,007,007
100030135012025,0,012,019,007,0,012,007,007
100030135012026,4,012,019,007,0,012,007,007
100030135013000,325,012,004,007,0,012,007,007
100030135013001,93,012,004,007,0,012,007,007
100030135013002,0,012,004,007,0,012,007,007
100030135013003,30,012,004,007,0,012,007,007
100030135013004,38,012,004,007,0,012,007,007
100030135013005,35,012,004,007,0,012,007,007
100030135013006,23,012,004,007,0,012,007,007
100030135013007,20,012,004,007,0,012,007,007
100030135013008,165,012,004,007,0,012,007,007
100030135013009,14,012,004,007,0,012,007,007
100030135013010,12,012,004,007,0,012,007,007
100030135013011,43,012,004,007,0,019,007,007
100030135013012,84,012,004,007,0,012,007,007
100030135013013,7,012,004,007,0,012,007,007
100030135013014,17,012,004,007,0,012,007,007
100030135013015,76,012,004,007,0,012,007,007
100030135013016,43,012,004,007,0,012,007,007
100030135013017,7,012,004,007,0,012,007,007
100030135013018,11,012,004,007,0,012,007,007
100030135013019,0,012,004,007,0,012,007,007
100030135013020,0,012,004,007,0,012,007,007
100030135013021,43,012,004,007,0,019,007,007
100030135013022,231,012,004,007,0,019,007,007
100030135013023,48,012,004,007,0,019,007,007
100030135013024,55,012,004,007,0,019,007,007
100030135013025,32,012,004,007,0,012,007,007
100030135013026,75,012,004,007,0,012,007,007
100030135013027,51,012,004,007,0,012,007,007
100030135013028,0,012,004,007,0,012,007,007
100030135013029,13,012,004,007,0,012,007,007
100030135014000,0,012,012,006,0,012,004,004
100030135014001,0,012,012,006,0,012,004,004
100030135014002,42,012,012,006,0,012,004,004
100030135014003,0,012,012,006,0,012,004,004
100030135014004,0,012,012,006,0,012,004,004
100030135014005,533,012,012,006,0,012,004,004
100030135014006,2,012,012,006,0,012,004,004
100030135014007,9,012,012,006,0,012,004,004
100030135014008,250,012,012,006,0,012,004,004
100030135014009,8,012,012,006,0,012,004,004
100030135014010,0,012,012,006,0,012,004,004
100030135014011,0,012,012,006,0,012,004,004
100030135014012,5,012,012,006,0,012,004,004
100030135014013,11,012,012,006,0,012,004,004
100030135014014,0,012,012,006,0,012,004,004
100030135014015,15,012,012,006,0,012,004,004
100030135014016,0,012,012,006,0,012,004,004
100030135014017,0,012,012,006,0,012,004,004
100030135014018,0,012,012,006,0,012,004,004
100030135014019,6,012,012,006,0,012,004,004
100030135014020,0,012,012,006,0,012,004,004
100030135014021,62,012,012,006,0,012,004,004
100030135014022,59,012,012,006,0,012,004,004
100030135014023,1,012,012,007,0,012,004,004
100030135014024,208,012,012,007,0,012,004,004
100030135014025,16,012,012,007,0,012,004,004
100030135014026,419,012,012,007,0,012,004,004
100030135014027,26,012,012,007,0,012,004,004
100030135014028,4,012,012,007,0,012,004,004
100030135014029,155,012,012,007,0,012,004,007
100030135014030,66,012,012,007,0,012,004,007
100030135014031,138,012,012,007,0,012,004,007
100030135014032,0,012,012,007,0,012,004,007
100030135014033,253,012,012,007,0,012,004,007
100030135014034,62,012,012,007,0,012,004,007
100030135014035,0,012,012,007,0,012,004,007
100030135014036,0,012,004,007,0,012,007,007
100030135014037,0,012,012,007,0,012,004,004
100030135014038,0,012,012,007,0,012,004,004
100030135014039,0,012,012,007,0,012,004,004
100030135014040,0,012,004,007,0,012,004,004
100030135014041,0,012,012,007,0,012,004,004
100030135014042,0,012,012,007,0,012,004,004
100030135014043,0,012,004,007,0,012,007,007
100030135014044,290,012,004,007,0,012,007,007
100030135014045,7,012,004,007,0,012,007,007
100030135014046,0,012,012,006,0,012,004,004
100030135031000,0,020,012,006,0,020,008,006
100030135031001,79,020,012,006,0,020,008,006
100030135031002,92,020,012,006,0,020,008,006
100030135031003,37,020,012,006,0,020,008,006
100030135031004,42,020,012,006,0,020,004,004
100030135031005,74,020,012,006,0,020,008,006
100030135031006,0,020,012,006,0,020,008,006
100030135031007,147,020,012,006,0,020,008,006
100030135031008,44,020,012,006,0,020,008,006
100030135031009,280,020,012,006,0,020,008,006
100030135031010,19,020,012,006,0,020,008,006
100030135031011,129,020,012,006,0,020,008,006
100030135031012,11,020,012,006,0,020,008,006
100030135031013,59,020,012,006,0,020,008,006
100030135031014,2,020,022,006,0,020,008,006
100030135031015,43,020,022,006,0,020,008,006
100030135031016,65,022,022,006,0,020,008,006
100030135031017,859,022,022,006,0,020,008,006
100030135031018,157,022,022,006,0,020,008,006
100030135031019,31,022,022,006,0,020,008,006
100030135031020,17,022,022,006,0,020,008,006
100030135031021,71,022,022,006,0,020,008,006
100030135031022,13,020,012,006,0,020,008,006
100030135032000,143,020,012,006,0,020,004,004
100030135032001,2,020,012,006,0,020,004,004
100030135032002,34,020,012,006,0,020,004,004
100030135032003,55,020,012,006,0,020,004,004
100030135032004,81,020,012,006,0,020,004,004
100030135032005,22,020,012,006,0,020,004,004
100030135032006,35,020,012,006,0,020,004,007
100030135032007,0,020,012,006,0,020,004,004
100030135032008,2,020,012,006,0,020,004,004
100030135032009,45,020,012,006,0,020,004,004
100030135032010,0,020,012,006,0,020,004,004
100030135032011,165,020,012,006,0,020,004,004
100030135032012,0,020,012,006,0,020,004,004
100030135032013,24,020,012,006,0,020,004,004
100030135032014,6,020,012,006,0,020,004,004
100030135032015,11,020,012,006,0,020,004,004
100030135032016,57,020,012,006,0,020,004,004
100030135032017,8,020,012,006,0,020,004,004
100030135032018,220,020,012,006,0,020,004,007
100030135032019,3,020,012,006,0,020,004,007
100030135032020,80,020,012,006,0,020,004,007
100030135032021,54,020,012,006,0,020,004,007
100030135032022,64,020,012,006,0,020,004,007
100030135032023,0,020,012,006,0,020,004,004
100030135032024,32,020,012,006,0,020,004,007
100030135032025,14,020,012,006,0,020,004,007
100030135032026,0,020,012,006,0,020,004,004
100030135032027,5,020,012,006,0,020,004,007
100030135032028,44,020,012,006,0,020,004,007
100030135032029,432,020,012,006,0,020,004,007
100030135032030,47,020,012,006,0,020,004,007
100030135032031,32,020,012,006,0,020,004,007
100030135032032,24,020,012,006,0,020,004,007
100030135032033,55,020,012,006,0,020,004,007
100030135032034,30,020,012,006,0,020,004,007
100030135032035,37,020,012,006,0,020,004,007
100030135032036,75,020,012,006,0,020,004,007
100030135032037,124,020,012,006,0,020,004,007
100030135032038,48,020,012,006,0,020,004,007
100030135032039,13,020,012,006,0,020,004,004
100030135032040,3,020,012,006,0,020,004,004
100030135032041,0,020,012,006,0,020,004,004
100030135032042,0,020,012,006,0,020,004,007
100030135032043,0,020,012,006,0,020,004,007
100030135032044,17,020,012,006,0,020,004,007
100030135032045,11,020,012,006,0,020,004,007
100030135032046,5,020,012,006,0,020,004,004
100030135033000,602,020,012,007,0,020,004,007
100030135033001,0,020,012,007,0,020,004,007
100030135033002,58,020,012,007,0,020,004,007
100030135033003,26,020,012,007,0,020,004,007
100030135033004,94,020,012,007,0,020,004,007
100030135033005,0,020,012,007,0,020,004,007
100030135033006,0,020,012,007,0,020,004,007
100030135033007,49,020,012,007,0,020,004,007
100030135033008,57,020,012,007,0,020,004,007
100030135033009,0,020,012,007,0,020,004,007
100030135033010,49,020,012,007,0,020,004,007
100030135033011,0,020,012,007,0,020,004,007
100030135033012,2,020,012,007,0,020,004,007
100030135033013,34,020,012,007,0,020,004,007
100030135033014,0,020,012,007,0,020,004,007
100030135033015,0,020,012,007,0,020,004,007
100030135033016,240,020,012,007,0,020,004,007
100030135033017,0,020,012,007,0,020,004,007
100030135033018,26,020,012,007,0,020,004,007
100030135033019,0,020,012,007,0,020,004,007
100030135033020,0,020,012,007,0,020,004,007
100030135033021,0,020,012,007,0,020,004,007
100030135033022,407,020,012,007,0,020,004,007
100030135033023,0,020,012,007,0,020,004,007
100030135033024,4,020,012,007,0,020,004,007
100030135033025,0,020,012,007,0,020,004,007
100030135033026,35,020,012,007,0,020,004,007
100030135033027,5,020,012,007,0,020,004,007
100030135033028,146,020,012,007,0,020,004,007
100030135033029,3,020,012,007,0,020,004,007
100030135033030,0,020,012,007,0,020,004,007
100030135033031,18,020,012,007,0,020,004,007
100030135034000,8,020,022,006,0,020,004,004
100030135034001,2,020,012,006,0,020,004,004
100030135034002,100,022,022,006,0,020,004,004
100030135034003,46,020,022,006,0,020,004,004
100030135034004,71,020,022,006,0,020,004,004
100030135034005,394,022,022,006,0,020,004,004
100030135034006,50,020,022,006,0,020,004,004
100030135034007,94,020,022,006,0,020,004,004
100030135034008,49,022,022,006,0,020,004,004
100030135034009,27,022,022,006,0,020,004,004
100030135034010,49,022,022,006,0,020,004,004
100030135034011,23,020,022,006,0,020,004,004
100030135034012,130,020,022,006,0,020,004,004
100030135034013,84,020,022,006,0,020,004,004
100030135034014,32,020,022,006,0,020,004,004
100030135034015,4,020,022,006,0,020,004,004
100030135034016,12,020,022,006,0,020,004,004
100030135034017,7,020,022,006,0,020,004,004
100030135034018,2,022,022,006,0,020,004,004
100030135034019,3,022,022,006,0,020,004,004
100030135034020,0,022,022,006,0,020,004,004
100030135034021,0,022,022,006,0,020,004,004
100030135051000,246,022,022,006,0,022,008,006
100030135051001,0,022,022,006,0,022,008,006
100030135051002,18,022,022,006,0,022,008,006
100030135051003,52,022,022,006,0,022,008,006
100030135051004,410,022,022,006,0,022,008,006
100030135051005,10,022,022,006,0,022,008,006
100030135051006,45,022,022,006,0,022,008,006
100030135052000,138,022,022,006,0,022,004,004
100030135052001,34,022,022,006,0,022,004,004
100030135052002,11,022,022,006,0,022,004,004
100030135052003,149,022,022,006,0,022,004,004
100030135052004,50,022,022,006,0,022,004,004
100030135052005,51,022,022,006,0,022,004,004
100030135052006,33,022,022,006,0,022,004,004
100030135052007,29,022,022,006,0,022,004,004
100030135052008,116,022,022,006,0,022,004,004
100030135052009,66,022,022,008,0,022,008,004
100030135052010,21,022,022,008,0,022,008,004
100030135052011,45,022,022,008,0,022,008,004
100030135052012,290,022,022,008,0,022,008,008
100030135052013,89,022,022,008,0,022,008,008
100030135052014,0,022,022,006,0,022,004,004
100030135052015,36,022,022,008,0,022,008,008
100030135052016,18,022,022,008,0,022,008,008
100030135052017,49,022,022,008,0,022,008,004
100030135052018,182,022,022,008,0,022,008,008
100030135052019,34,022,022,008,0,022,008,008
100030135052020,362,022,022,008,0,022,008,008
100030135052021,21,022,022,008,0,022,008,008
100030135052022,49,022,022,008,0,022,008,008
100030135052023,122,022,022,008,0,022,008,008
100030135052024,6,022,022,008,0,022,008,008
100030135052025,45,022,022,008,0,022,008,008
100030135052026,276,022,022,008,0,022,008,008
100030135052027,0,022,022,008,0,022,008,008
100030135052028,0,022,022,008,0,022,008,008
100030135052029,0,022,022,008,0,022,008,008
100030135052030,0,022,022,008,0,022,008,008
100030135052031,2,022,022,008,0,022,008,008
100030135052032,25,022,022,008,0,022,008,008
100030135052033,17,022,022,008,0,022,008,008
100030135061000,58,022,022,006,0,022,008,006
100030135061001,57,022,022,006,0,022,008,006
100030135061002,37,022,022,006,0,022,008,006
100030135061003,38,022,022,006,0,022,008,006
100030135061004,15,022,022,006,0,022,008,006
100030135061005,110,022,022,006,0,022,008,006
100030135061006,162,022,022,006,0,022,008,006
100030135061007,27,022,022,006,0,022,008,006
100030135061008,26,022,022,006,0,022,008,006
100030135061009,173,022,022,006,0,022,008,006
100030135061010,111,022,022,006,0,022,008,006
100030135061011,41,022,022,006,0,022,008,006
100030135061012,0,022,023,006,0,022,008,006
100030135062000,83,022,022,008,0,022,008,008
100030135062001,5,022,022,008,0,022,008,008
100030135062002,0,022,022,008,0,022,008,008
100030135062003,457,022,022,008,0,022,008,008
100030135062004,41,022,022,008,0,022,008,008
100030135062005,73,022,022,008,0,022,008,008
100030135062006,32,022,022,008,0,022,008,008
100030135062007,28,022,022,008,0,022,008,008
100030135062008,9,022,022,008,0,022,008,008
100030135062009,490,022,022,008,0,022,008,008
100030135062010,47,022,022,008,0,022,008,008
100030135062011,146,022,022,008,0,022,008,008
100030135062012,310,022,022,008,0,022,008,008
100030135062013,32,022,022,008,0,022,008,008
100030135062014,38,022,022,008,0,022,008,008
100030135062015,13,022,022,008,0,022,008,008
100030135062016,31,022,023,006,0,022,008,006
100030135062017,29,022,023,006,0,022,008,006
100030135062018,161,022,023,006,0,022,008,006
100030135062019,79,022,023,006,0,022,008,006
100030135062020,111,022,023,006,0,022,008,006
100030135062021,26,022,023,006,0,022,008,006
100030135062022,10,022,023,006,0,022,008,006
100030135062023,11,022,022,008,0,022,008,008
100030135062024,0,022,023,006,0,022,008,006
100030135063000,15,022,022,006,0,022,008,004
100030135063001,828,022,022,006,0,022,008,006
100030135063002,84,022,022,006,0,022,008,004
