GEOID10,pop,sldl_2017,sldl_2000,sldu_2017,sldu_2000,sldl_2013,sldu_2018,sldl_2018,cd_2003,sldu_2014,sldl_2010,sldl_2014,sldu_2013,sldu_2010,sldl_2015
020900017002065,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002051,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002066,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019001129,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017001253,28,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900019003085,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001161,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001043,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001053,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001064,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900015006043,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006030,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006050,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006048,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006047,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002064,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001259,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001057,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002080,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002088,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002239,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002141,5,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002139,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002140,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002117,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001007,132,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001257,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001065,36,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001029,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001145,1,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001269,2,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003023,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003028,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003025,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003022,18,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003040,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003060,8,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003069,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003103,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900015006026,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900019001080,60,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001131,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001130,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900015005065,0,006,033,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006012,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001092,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015005075,0,006,033,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006009,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006015,26,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015005081,0,006,033,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015005080,0,006,033,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006007,32,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006016,9,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006032,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006024,18,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006000,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900019001114,40,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001079,79,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001124,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001123,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002005,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002037,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002002,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002003,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900015006003,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900019003098,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002027,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002342,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002075,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001158,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019003030,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003016,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003049,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003142,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003024,8,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003057,9,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003162,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003027,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003033,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003034,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002111,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002106,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002107,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002108,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002109,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002116,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002114,6,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002100,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002097,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002028,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002149,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001265,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900018001008,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001009,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003087,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003007,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001155,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003078,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003079,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003005,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001125,19,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001097,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001099,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001101,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001100,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002027,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002236,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019001060,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017001086,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900019003013,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001133,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003095,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002233,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019003100,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002189,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018001006,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002172,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002178,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001077,289,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001044,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001095,25,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900015005074,0,006,033,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001097,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001096,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001098,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001093,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001094,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001095,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006049,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006042,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006053,2,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006028,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002148,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002098,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900015006062,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001270,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002089,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900015006020,38,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006037,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006041,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002082,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001283,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900017001282,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900018002134,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001252,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001281,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001274,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001272,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001273,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001275,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002300,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002299,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002050,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019003094,1,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003136,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002000,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003035,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002064,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019001022,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002212,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003083,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001058,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003086,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001068,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002008,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001059,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001071,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002090,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003176,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002080,119,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900018002051,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002060,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002187,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001019,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001087,3,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017001280,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001271,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002038,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001023,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002067,7,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017001173,15,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900018002054,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002043,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002167,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002166,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002013,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002136,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002182,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002170,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002169,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002025,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002042,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001005,140,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001021,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001084,115,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001098,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001137,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001051,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001052,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002042,31,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002041,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001110,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002144,2,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001016,8,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001132,49,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002179,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002057,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900015006060,34,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002176,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002168,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002079,6,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900018002177,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002171,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001003,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002044,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002024,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002165,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900015006056,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001245,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002208,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001189,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900018002154,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002068,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002157,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900015006063,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002044,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002029,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002210,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002045,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002152,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002053,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002150,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002151,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002055,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002237,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002058,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002059,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002102,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002142,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002074,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001015,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001013,2,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002199,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001147,8,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001032,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018001003,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018001009,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002012,129,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002235,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002211,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001262,4,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900017001251,4,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006031,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006025,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006038,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002125,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002094,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002323,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002329,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001168,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017001266,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900018002079,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002061,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002083,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002046,148,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900018002091,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002007,324,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001243,30,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900018002014,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002072,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002022,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001011,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002104,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001025,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002023,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002145,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002191,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003109,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017001041,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900019002045,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002026,70,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002118,12,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002130,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001001,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001046,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001045,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001047,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002122,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002307,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002324,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002326,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002020,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002016,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002019,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001174,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002350,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002228,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002222,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002138,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020500003002008,0,037,036,00S,R,036,00S,037,0.0,00S,006,037,00R,00C,037
020500003002007,0,037,036,00S,R,036,00S,037,0.0,00S,006,037,00R,00C,037
020500003002014,0,037,036,00S,R,036,00S,037,0.0,00S,006,037,00R,00C,037
020500001003000,0,038,036,00S,R,036,00S,038,0.0,00S,006,038,00R,00C,038
020500003002155,0,037,036,00S,R,036,00S,037,0.0,00S,006,037,00R,00C,037
020500003001000,6,038,036,00S,R,036,00S,038,0.0,00S,006,038,00R,00C,038
020500003002167,0,038,036,00S,R,036,00S,038,0.0,00S,006,038,00R,00C,038
020500001003054,0,038,036,00S,R,036,00S,038,0.0,00S,006,038,00R,00C,038
020500003002001,1,037,036,00S,R,036,00S,037,0.0,00S,006,037,00R,00C,037
020500003002204,0,037,036,00S,R,036,00S,037,0.0,00S,006,037,00R,00C,037
